,claw_length_cm,size_cm,specie,tail_length_cm
4917,4.28,65.21,two_toed,0.89
4918,6.542,60.648,two_toed,3.332
4919,5.64,61.926,two_toed,1.016
4920,5.281,63.834,two_toed,1.122
4921,3.788,62.598,two_toed,2.233
4922,5.934,61.059,two_toed,1.312
4923,4.843,62.762,two_toed,2.156
4924,5.006,62.786,two_toed,2.411
4925,3.509,63.915,two_toed,2.11
4926,6.195,63.25,two_toed,2.129
4927,5.119,62.364,two_toed,2.103
4928,5.707,62.116,two_toed,2.18
4929,5.545,61.668,two_toed,0.792
4930,4.812,63.275,two_toed,2.149
4931,6.285,62.93,two_toed,1.576
4932,6.157,62.84,two_toed,1.804
4933,8.452,61.637,two_toed,3.532
4934,6.342,63.231,two_toed,2.251
4935,5.953,63.143,two_toed,3.798
4936,5.603,64.082,two_toed,1.738
4937,4.847,63.014,two_toed,2.452
4938,6.754,63.032,two_toed,1.441
4939,5.447,64.348,two_toed,0.069
4940,6.593,62.595,two_toed,2.167
4941,5.194,63.957,two_toed,4.681
4942,6.116,63.553,two_toed,1.303
4943,5.976,63.498,two_toed,1.032
4944,5.806,64.025,two_toed,2.205
4945,5.196,62.733,two_toed,3.284
4946,5.609,63.627,two_toed,1.397
4947,6.713,63.847,two_toed,1.068
4948,5.006,64.159,two_toed,2.053
4949,6.334,64.26,two_toed,1.37
4950,5.098,63.028,two_toed,2.338
4951,5.229,62.456,two_toed,2.501
4952,6.79,62.424,two_toed,2.593
4953,7.002,63.911,two_toed,3.172
4954,4.649,62.973,two_toed,3.316
4955,6.902,62.973,two_toed,2.767
4956,5.629,64.624,two_toed,4.589
4957,6.689,63.584,two_toed,3.307
4958,4.786,62.662,two_toed,2.626
4959,4.922,61.524,two_toed,2.281
4960,7.729,62.928,two_toed,3.522
4961,4.775,62.595,two_toed,4.137
4962,5.341,62.189,two_toed,2.137
4963,5.871,61.762,two_toed,3.367
4964,5.892,60.871,two_toed,2.286
4965,4.915,62.925,two_toed,1.718
4966,4.763,62.567,two_toed,3.142
4967,5.918,63.776,two_toed,1.575
4968,7.624,62.45,two_toed,1.875
4969,7.074,63.178,two_toed,0.961
4970,6.189,62.25,two_toed,1.057
4971,4.949,63.275,two_toed,1.238
4972,4.01,62.794,two_toed,0.84
4973,4.339,62.75,two_toed,3.213
4974,5.762,61.744,two_toed,2.276
4975,6.842,63.085,two_toed,2.324
4976,4.948,61.839,two_toed,1.105
4977,5.287,61.936,two_toed,1.122
4978,7.788,62.167,two_toed,3.555
4979,4.992,63.05,two_toed,2.176
4980,7.008,60.989,two_toed,3.326
4981,6.336,63.651,two_toed,3.487
4982,3.759,61.971,two_toed,-0.639
4983,6.909,62.073,two_toed,2.314
4984,5.107,62.895,two_toed,2.49
4985,5.018,63.046,two_toed,3.107
4986,6.094,63.901,two_toed,4.207
4987,5.483,59.305,two_toed,2.486
4988,5.397,63.095,two_toed,1.541
4989,5.698,62.596,two_toed,4.036
4990,5.515,62.727,two_toed,3.248
4991,7.743,63.707,two_toed,2.385
4992,7.782,62.731,two_toed,3.115
4993,5.003,62.043,two_toed,2.597
4994,4.875,62.414,two_toed,3.975
4995,3.919,62.819,two_toed,3.176
4996,5.881,63.15,two_toed,1.535
4997,4.941,62.091,two_toed,1.905
4998,6.176,62.039,two_toed,1.164
4999,3.494,64.043,two_toed,1.512
